round,emission_micro,total_supply_micro,halving_index
4282,0,256150,2
4283,0,256150,2
4284,0,256150,2
4285,0,256150,2
4286,25,256175,2
4287,0,256175,2
4288,0,256175,2
4289,0,256175,2
4290,0,256175,2
4291,0,256175,2
4292,0,256175,2
4293,0,256175,2
4294,0,256175,2
4295,0,256175,2
4296,0,256175,2
4297,0,256175,2
4298,0,256175,2
4299,25,256200,2
4300,0,256200,2
4301,0,256200,2
4302,0,256200,2
4303,0,256200,2
4304,0,256200,2
4305,0,256200,2
4306,0,256200,2
4307,25,256225,2
4308,25,256250,2
4309,0,256250,2
4310,0,256250,2
4311,25,256275,2
4312,0,256275,2
4313,0,256275,2
4314,0,256275,2
4315,0,256275,2
4316,0,256275,2
4317,25,256300,2
4318,25,256325,2
4319,0,256325,2
4320,0,256325,2
4321,25,256350,2
4322,0,256350,2
4323,25,256375,2
4324,0,256375,2
4325,0,256375,2
4326,0,256375,2
4327,0,256375,2
4328,0,256375,2
4329,0,256375,2
4330,25,256400,2
4331,25,256425,2
4332,0,256425,2
4333,25,256450,2
4334,25,256475,2
4335,0,256475,2
4336,0,256475,2
4337,25,256500,2
4338,0,256500,2
4339,25,256525,2
4340,25,256550,2
4341,25,256575,2
4342,0,256575,2
4343,0,256575,2
4344,0,256575,2
4345,0,256575,2
4346,0,256575,2
4347,25,256600,2
4348,0,256600,2
4349,0,256600,2
4350,0,256600,2
4351,0,256600,2
4352,25,256625,2
4353,0,256625,2
4354,0,256625,2
4355,0,256625,2
4356,25,256650,2
4357,0,256650,2
4358,0,256650,2
4359,25,256675,2
4360,25,256700,2
4361,0,256700,2
4362,0,256700,2
4363,0,256700,2
4364,0,256700,2
4365,0,256700,2
4366,0,256700,2
4367,0,256700,2
4368,0,256700,2
4369,0,256700,2
4370,0,256700,2
4371,0,256700,2
4372,0,256700,2
4373,0,256700,2
4374,0,256700,2
4375,0,256700,2
4376,0,256700,2
4377,25,256725,2
4378,0,256725,2
4379,25,256750,2
4380,0,256750,2
4381,25,256775,2
4382,0,256775,2
4383,0,256775,2
4384,0,256775,2
4385,25,256800,2
4386,0,256800,2
4387,25,256825,2
4388,0,256825,2
4389,0,256825,2
4390,0,256825,2
4391,0,256825,2
4392,25,256850,2
4393,0,256850,2
4394,0,256850,2
4395,25,256875,2
4396,0,256875,2
4397,0,256875,2
4398,0,256875,2
4399,0,256875,2
4400,0,256875,2
4401,25,256900,2
4402,0,256900,2
4403,25,256925,2
4404,0,256925,2
4405,0,256925,2
4406,0,256925,2
4407,0,256925,2
4408,0,256925,2
4409,0,256925,2
4410,0,256925,2
4411,0,256925,2
4412,0,256925,2
4413,0,256925,2
4414,0,256925,2
4415,25,256950,2
4416,25,256975,2
4417,0,256975,2
4418,0,256975,2
4419,0,256975,2
4420,0,256975,2
4421,0,256975,2
4422,0,256975,2
4423,25,257000,2
4424,0,257000,2
4425,0,257000,2
4426,25,257025,2
4427,0,257025,2
4428,0,257025,2
4429,25,257050,2
4430,0,257050,2
4431,25,257075,2
4432,0,257075,2
4433,25,257100,2
4434,0,257100,2
4435,0,257100,2
4436,25,257125,2
4437,25,257150,2
4438,25,257175,2
4439,0,257175,2
4440,0,257175,2
4441,0,257175,2
4442,0,257175,2
4443,25,257200,2
4444,0,257200,2
4445,25,257225,2
4446,0,257225,2
4447,0,257225,2
4448,0,257225,2
4449,0,257225,2
4450,25,257250,2
4451,0,257250,2
4452,0,257250,2
4453,0,257250,2
4454,0,257250,2
4455,0,257250,2
4456,0,257250,2
4457,0,257250,2
4458,0,257250,2
4459,25,257275,2
4460,0,257275,2
4461,0,257275,2
4462,0,257275,2
4463,0,257275,2
4464,0,257275,2
4465,25,257300,2
4466,0,257300,2
4467,0,257300,2
4468,0,257300,2
4469,0,257300,2
4470,0,257300,2
4471,0,257300,2
4472,0,257300,2
4473,0,257300,2
4474,25,257325,2
4475,0,257325,2
4476,0,257325,2
4477,0,257325,2
4478,0,257325,2
4479,0,257325,2
4480,25,257350,2
4481,25,257375,2
4482,0,257375,2
4483,0,257375,2
4484,25,257400,2
4485,25,257425,2
4486,25,257450,2
4487,0,257450,2
4488,0,257450,2
4489,25,257475,2
4490,0,257475,2
4491,0,257475,2
4492,25,257500,2
4493,0,257500,2
4494,25,257525,2
4495,0,257525,2
4496,0,257525,2
4497,0,257525,2
4498,0,257525,2
4499,0,257525,2
4500,25,257550,2
4501,0,257550,2
4502,25,257575,2
4503,0,257575,2
4504,0,257575,2
4505,0,257575,2
4506,0,257575,2
4507,0,257575,2
4508,25,257600,2
4509,0,257600,2
4510,0,257600,2
4511,0,257600,2
4512,25,257625,2
4513,0,257625,2
4514,25,257650,2
4515,0,257650,2
4516,0,257650,2
4517,0,257650,2
4518,25,257675,2
4519,0,257675,2
4520,0,257675,2
4521,0,257675,2
4522,25,257700,2
4523,0,257700,2
4524,0,257700,2
4525,0,257700,2
4526,0,257700,2
4527,0,257700,2
4528,0,257700,2
4529,25,257725,2
4530,0,257725,2
4531,0,257725,2
4532,0,257725,2
4533,25,257750,2
4534,25,257775,2
4535,25,257800,2
4536,0,257800,2
4537,25,257825,2
4538,0,257825,2
4539,0,257825,2
4540,0,257825,2
4541,25,257850,2
4542,0,257850,2
4543,25,257875,2
4544,0,257875,2
4545,25,257900,2
4546,0,257900,2
4547,25,257925,2
4548,25,257950,2
4549,25,257975,2
4550,25,258000,2
4551,25,258025,2
4552,0,258025,2
4553,0,258025,2
4554,0,258025,2
4555,25,258050,2
4556,0,258050,2
4557,0,258050,2
4558,0,258050,2
4559,25,258075,2
4560,0,258075,2
4561,0,258075,2
4562,0,258075,2
4563,0,258075,2
4564,0,258075,2
4565,0,258075,2
4566,0,258075,2
4567,0,258075,2
4568,25,258100,2
4569,0,258100,2
4570,0,258100,2
4571,0,258100,2
4572,25,258125,2
4573,0,258125,2
4574,0,258125,2
4575,0,258125,2
4576,0,258125,2
4577,0,258125,2
4578,25,258150,2
4579,0,258150,2
4580,0,258150,2
4581,0,258150,2
4582,25,258175,2
4583,0,258175,2
4584,0,258175,2
4585,0,258175,2
4586,0,258175,2
4587,0,258175,2
4588,0,258175,2
4589,25,258200,2
4590,0,258200,2
4591,0,258200,2
4592,0,258200,2
4593,0,258200,2
4594,0,258200,2
4595,25,258225,2
4596,25,258250,2
4597,25,258275,2
4598,0,258275,2
4599,0,258275,2
4600,0,258275,2
4601,0,258275,2
4602,0,258275,2
4603,25,258300,2
4604,0,258300,2
4605,0,258300,2
4606,0,258300,2
4607,25,258325,2
4608,25,258350,2
4609,0,258350,2
4610,0,258350,2
4611,0,258350,2
4612,0,258350,2
4613,0,258350,2
4614,0,258350,2
4615,0,258350,2
4616,0,258350,2
4617,25,258375,2
4618,0,258375,2
4619,0,258375,2
4620,0,258375,2
4621,25,258400,2
4622,0,258400,2
4623,0,258400,2
4624,0,258400,2
4625,0,258400,2
4626,0,258400,2
4627,0,258400,2
4628,0,258400,2
4629,0,258400,2
4630,0,258400,2
4631,0,258400,2
4632,0,258400,2
4633,0,258400,2
4634,0,258400,2
4635,0,258400,2
4636,0,258400,2
4637,0,258400,2
4638,0,258400,2
4639,0,258400,2
4640,0,258400,2
4641,0,258400,2
4642,0,258400,2
4643,0,258400,2
4644,0,258400,2
4645,0,258400,2
4646,0,258400,2
4647,0,258400,2
4648,0,258400,2
4649,25,258425,2
4650,0,258425,2
4651,0,258425,2
4652,0,258425,2
4653,0,258425,2
4654,0,258425,2
4655,0,258425,2
4656,0,258425,2
4657,0,258425,2
4658,0,258425,2
4659,0,258425,2
4660,0,258425,2
4661,0,258425,2
4662,0,258425,2
4663,0,258425,2
4664,25,258450,2
4665,25,258475,2
4666,0,258475,2
4667,25,258500,2
4668,25,258525,2
4669,0,258525,2
4670,0,258525,2
4671,0,258525,2
4672,0,258525,2
4673,25,258550,2
4674,0,258550,2
4675,0,258550,2
4676,0,258550,2
4677,0,258550,2
4678,0,258550,2
4679,25,258575,2
4680,0,258575,2
4681,25,258600,2
4682,0,258600,2
4683,0,258600,2
4684,0,258600,2
4685,25,258625,2
4686,25,258650,2
4687,0,258650,2
4688,0,258650,2
4689,0,258650,2
4690,0,258650,2
4691,0,258650,2
4692,0,258650,2
4693,0,258650,2
4694,0,258650,2
4695,0,258650,2
4696,25,258675,2
4697,0,258675,2
4698,0,258675,2
4699,0,258675,2
4700,25,258700,2
4701,0,258700,2
4702,0,258700,2
4703,25,258725,2
4704,25,258750,2
4705,25,258775,2
4706,25,258800,2
4707,0,258800,2
4708,0,258800,2
4709,0,258800,2
4710,0,258800,2
4711,0,258800,2
4712,0,258800,2
4713,25,258825,2
4714,0,258825,2
4715,0,258825,2
4716,25,258850,2
4717,0,258850,2
4718,25,258875,2
4719,0,258875,2
4720,0,258875,2
4721,0,258875,2
4722,25,258900,2
4723,0,258900,2
4724,25,258925,2
4725,0,258925,2
4726,0,258925,2
4727,0,258925,2
4728,0,258925,2
4729,25,258950,2
4730,0,258950,2
4731,0,258950,2
4732,0,258950,2
4733,0,258950,2
4734,0,258950,2
4735,25,258975,2
4736,0,258975,2
4737,0,258975,2
4738,25,259000,2
4739,25,259025,2
4740,0,259025,2
4741,0,259025,2
4742,0,259025,2
4743,0,259025,2
4744,0,259025,2
4745,0,259025,2
4746,0,259025,2
4747,0,259025,2
4748,0,259025,2
4749,0,259025,2
4750,0,259025,2
4751,0,259025,2
4752,0,259025,2
4753,25,259050,2
4754,25,259075,2
4755,0,259075,2
4756,25,259100,2
4757,0,259100,2
4758,0,259100,2
4759,0,259100,2
4760,0,259100,2
4761,0,259100,2
4762,0,259100,2
4763,25,259125,2
4764,0,259125,2
4765,0,259125,2
4766,0,259125,2
4767,25,259150,2
4768,0,259150,2
4769,0,259150,2
4770,25,259175,2
4771,0,259175,2
4772,0,259175,2
4773,0,259175,2
4774,0,259175,2
4775,0,259175,2
4776,0,259175,2
4777,0,259175,2
4778,0,259175,2
4779,0,259175,2
4780,25,259200,2
4781,0,259200,2
4782,25,259225,2
4783,0,259225,2
4784,25,259250,2
4785,0,259250,2
4786,0,259250,2
4787,0,259250,2
4788,25,259275,2
4789,25,259300,2
4790,0,259300,2
4791,25,259325,2
4792,0,259325,2
4793,0,259325,2
4794,0,259325,2
4795,25,259350,2
4796,0,259350,2
4797,25,259375,2
4798,25,259400,2
4799,25,259425,2
4800,0,259425,2
4801,0,259425,2
4802,0,259425,2
4803,25,259450,2
4804,25,259475,2
4805,0,259475,2
4806,0,259475,2
4807,0,259475,2
4808,0,259475,2
4809,25,259500,2
4810,0,259500,2
4811,0,259500,2
4812,0,259500,2
4813,0,259500,2
4814,25,259525,2
4815,25,259550,2
4816,0,259550,2
4817,0,259550,2
4818,0,259550,2
4819,0,259550,2
4820,25,259575,2
4821,0,259575,2
4822,0,259575,2
4823,0,259575,2
4824,0,259575,2
4825,25,259600,2
4826,0,259600,2
4827,0,259600,2
4828,0,259600,2
4829,0,259600,2
4830,0,259600,2
4831,0,259600,2
4832,25,259625,2
4833,0,259625,2
4834,0,259625,2
4835,25,259650,2
4836,0,259650,2
4837,0,259650,2
4838,0,259650,2
4839,0,259650,2
4840,0,259650,2
4841,25,259675,2
4842,0,259675,2
4843,25,259700,2
4844,25,259725,2
4845,25,259750,2
4846,25,259775,2
4847,25,259800,2
4848,0,259800,2
4849,25,259825,2
4850,0,259825,2
4851,0,259825,2
4852,0,259825,2
4853,0,259825,2
4854,0,259825,2
4855,0,259825,2
4856,0,259825,2
4857,0,259825,2
4858,0,259825,2
4859,0,259825,2
4860,0,259825,2
4861,25,259850,2
4862,0,259850,2
4863,25,259875,2
4864,0,259875,2
4865,0,259875,2
4866,0,259875,2
4867,0,259875,2
4868,25,259900,2
4869,0,259900,2
4870,0,259900,2
4871,0,259900,2
4872,25,259925,2
4873,25,259950,2
4874,25,259975,2
4875,0,259975,2
4876,0,259975,2
4877,0,259975,2
4878,25,260000,2
4879,0,260000,2
4880,0,260000,2
4881,0,260000,2
4882,0,260000,2
4883,0,260000,2
4884,25,260025,2
4885,0,260025,2
4886,0,260025,2
4887,0,260025,2
4888,0,260025,2
4889,0,260025,2
4890,0,260025,2
4891,0,260025,2
4892,0,260025,2
4893,25,260050,2
4894,0,260050,2
4895,0,260050,2
4896,25,260075,2
4897,0,260075,2
4898,0,260075,2
4899,0,260075,2
4900,0,260075,2
4901,0,260075,2
4902,0,260075,2
4903,25,260100,2
4904,25,260125,2
4905,0,260125,2
4906,0,260125,2
4907,0,260125,2
4908,0,260125,2
4909,0,260125,2
4910,0,260125,2
4911,0,260125,2
4912,25,260150,2
4913,25,260175,2
4914,0,260175,2
4915,25,260200,2
4916,0,260200,2
4917,0,260200,2
4918,0,260200,2
4919,0,260200,2
4920,25,260225,2
4921,0,260225,2
4922,0,260225,2
4923,0,260225,2
4924,0,260225,2
4925,0,260225,2
4926,25,260250,2
4927,0,260250,2
4928,0,260250,2
4929,25,260275,2
4930,0,260275,2
4931,0,260275,2
4932,0,260275,2
4933,25,260300,2
4934,25,260325,2
4935,25,260350,2
4936,0,260350,2
4937,0,260350,2
4938,0,260350,2
4939,25,260375,2
4940,25,260400,2
4941,25,260425,2
4942,0,260425,2
4943,0,260425,2
4944,0,260425,2
4945,0,260425,2
4946,0,260425,2
4947,0,260425,2
4948,0,260425,2
4949,0,260425,2
4950,0,260425,2
4951,25,260450,2
4952,0,260450,2
4953,0,260450,2
4954,0,260450,2
4955,0,260450,2
4956,0,260450,2
4957,0,260450,2
4958,25,260475,2
4959,25,260500,2
4960,25,260525,2
4961,0,260525,2
4962,0,260525,2
4963,25,260550,2
4964,0,260550,2
4965,0,260550,2
4966,0,260550,2
4967,0,260550,2
4968,0,260550,2
4969,0,260550,2
4970,0,260550,2
4971,0,260550,2
4972,25,260575,2
4973,0,260575,2
4974,25,260600,2
4975,0,260600,2
4976,25,260625,2
4977,25,260650,2
4978,0,260650,2
4979,0,260650,2
4980,25,260675,2
4981,0,260675,2
4982,0,260675,2
4983,0,260675,2
4984,0,260675,2
4985,0,260675,2
4986,25,260700,2
4987,0,260700,2
4988,0,260700,2
4989,0,260700,2
4990,0,260700,2
4991,25,260725,2
4992,0,260725,2
4993,0,260725,2
4994,25,260750,2
4995,25,260775,2
4996,0,260775,2
4997,0,260775,2
4998,0,260775,2
4999,0,260775,2
5000,25,260800,2
5001,0,260800,2
5002,25,260825,2
5003,0,260825,2
5004,0,260825,2
5005,25,260850,2
5006,25,260875,2
5007,25,260900,2
5008,0,260900,2
5009,0,260900,2
5010,25,260925,2
5011,0,260925,2
5012,0,260925,2
5013,0,260925,2
5014,0,260925,2
5015,0,260925,2
5016,0,260925,2
5017,0,260925,2
5018,25,260950,2
5019,0,260950,2
5020,0,260950,2
5021,25,260975,2
5022,0,260975,2
5023,0,260975,2
5024,0,260975,2
5025,0,260975,2
5026,0,260975,2
5027,0,260975,2
5028,0,260975,2
5029,0,260975,2
5030,0,260975,2
5031,25,261000,2
5032,25,261025,2
5033,0,261025,2
5034,0,261025,2
5035,25,261050,2
5036,0,261050,2
5037,0,261050,2
5038,0,261050,2
5039,0,261050,2
5040,25,261075,2
5041,0,261075,2
5042,0,261075,2
5043,0,261075,2
5044,0,261075,2
5045,0,261075,2
5046,0,261075,2
5047,25,261100,2
5048,0,261100,2
5049,0,261100,2
5050,25,261125,2
5051,0,261125,2
5052,25,261150,2
5053,25,261175,2
5054,0,261175,2
5055,25,261200,2
5056,25,261225,2
5057,0,261225,2
5058,0,261225,2
5059,0,261225,2
5060,0,261225,2
5061,0,261225,2
5062,0,261225,2
5063,0,261225,2
5064,0,261225,2
5065,0,261225,2
5066,25,261250,2
5067,0,261250,2
5068,0,261250,2
5069,25,261275,2
5070,25,261300,2
5071,0,261300,2
5072,0,261300,2
5073,0,261300,2
5074,0,261300,2
5075,25,261325,2
5076,0,261325,2
5077,25,261350,2
5078,25,261375,2
5079,0,261375,2
5080,0,261375,2
5081,25,261400,2
5082,25,261425,2
5083,0,261425,2
5084,0,261425,2
5085,25,261450,2
5086,0,261450,2
5087,0,261450,2
5088,0,261450,2
5089,25,261475,2
5090,0,261475,2
5091,0,261475,2
5092,25,261500,2
5093,25,261525,2
5094,0,261525,2
5095,25,261550,2
5096,0,261550,2
5097,0,261550,2
5098,0,261550,2
5099,0,261550,2
5100,25,261575,2
5101,25,261600,2
5102,0,261600,2
5103,0,261600,2
5104,0,261600,2
5105,0,261600,2
5106,25,261625,2
5107,0,261625,2
5108,0,261625,2
5109,0,261625,2
5110,25,261650,2
5111,0,261650,2
5112,0,261650,2
5113,0,261650,2
5114,25,261675,2
5115,0,261675,2
5116,0,261675,2
5117,0,261675,2
5118,0,261675,2
5119,25,261700,2
5120,0,261700,2
5121,25,261725,2
5122,0,261725,2
5123,0,261725,2
5124,0,261725,2
5125,25,261750,2
5126,0,261750,2
5127,0,261750,2
5128,0,261750,2
5129,0,261750,2
5130,0,261750,2
5131,25,261775,2
5132,25,261800,2
5133,25,261825,2
5134,25,261850,2
5135,0,261850,2
5136,0,261850,2
5137,0,261850,2
5138,0,261850,2
5139,0,261850,2
5140,0,261850,2
5141,0,261850,2
5142,25,261875,2
5143,0,261875,2
5144,0,261875,2
5145,25,261900,2
5146,0,261900,2
5147,25,261925,2
5148,0,261925,2
5149,25,261950,2
5150,0,261950,2
5151,0,261950,2
5152,0,261950,2
5153,0,261950,2
5154,0,261950,2
5155,0,261950,2
5156,0,261950,2
5157,25,261975,2
5158,0,261975,2
5159,0,261975,2
5160,0,261975,2
5161,0,261975,2
5162,25,262000,2
5163,0,262000,2
5164,0,262000,2
5165,0,262000,2
5166,0,262000,2
5167,0,262000,2
5168,0,262000,2
5169,0,262000,2
5170,25,262025,2
5171,0,262025,2
5172,0,262025,2
5173,0,262025,2
5174,25,262050,2
5175,25,262075,2
5176,0,262075,2
5177,0,262075,2
5178,0,262075,2
5179,0,262075,2
5180,0,262075,2
5181,0,262075,2
5182,0,262075,2
5183,25,262100,2
5184,0,262100,2
5185,0,262100,2
5186,0,262100,2
5187,0,262100,2
5188,0,262100,2
5189,0,262100,2
5190,25,262125,2
5191,0,262125,2
5192,0,262125,2
5193,0,262125,2
5194,0,262125,2
5195,25,262150,2
5196,0,262150,2
5197,0,262150,2
5198,25,262175,2
5199,25,262200,2
5200,0,262200,2
5201,0,262200,2
5202,0,262200,2
5203,0,262200,2
5204,0,262200,2
5205,0,262200,2
5206,0,262200,2
5207,0,262200,2
5208,0,262200,2
5209,0,262200,2
5210,25,262225,2
5211,0,262225,2
5212,25,262250,2
5213,0,262250,2
5214,25,262275,2
5215,0,262275,2
5216,0,262275,2
5217,0,262275,2
5218,0,262275,2
5219,0,262275,2
5220,0,262275,2
5221,0,262275,2
5222,0,262275,2
5223,0,262275,2
5224,0,262275,2
5225,0,262275,2
5226,25,262300,2
5227,0,262300,2
5228,0,262300,2
5229,25,262325,2
5230,0,262325,2
5231,0,262325,2
5232,25,262350,2
5233,0,262350,2
5234,25,262375,2
5235,0,262375,2
5236,0,262375,2
5237,0,262375,2
5238,0,262375,2
5239,0,262375,2
5240,0,262375,2
5241,0,262375,2
5242,0,262375,2
5243,0,262375,2
5244,25,262400,2
5245,0,262400,2
5246,0,262400,2
5247,0,262400,2
5248,0,262400,2
5249,25,262425,2
5250,0,262425,2
5251,0,262425,2
5252,25,262450,2
5253,0,262450,2
5254,0,262450,2
5255,0,262450,2
5256,0,262450,2
5257,0,262450,2
5258,0,262450,2
5259,0,262450,2
5260,0,262450,2
5261,0,262450,2
5262,25,262475,2
5263,0,262475,2
5264,0,262475,2
5265,0,262475,2
5266,0,262475,2
5267,25,262500,2
5268,0,262500,2
5269,25,262525,2
5270,0,262525,2
5271,0,262525,2
5272,0,262525,2
5273,0,262525,2
5274,25,262550,2
5275,0,262550,2
5276,0,262550,2
5277,0,262550,2
5278,25,262575,2
5279,0,262575,2
5280,0,262575,2
5281,0,262575,2
5282,0,262575,2
5283,0,262575,2
5284,25,262600,2
5285,0,262600,2
5286,0,262600,2
5287,25,262625,2
5288,0,262625,2
5289,0,262625,2
5290,25,262650,2
5291,0,262650,2
5292,0,262650,2
5293,25,262675,2
5294,25,262700,2
5295,0,262700,2
5296,25,262725,2
5297,0,262725,2
5298,0,262725,2
5299,0,262725,2
5300,0,262725,2
5301,0,262725,2
5302,0,262725,2
5303,0,262725,2
5304,0,262725,2
5305,0,262725,2
5306,0,262725,2
5307,0,262725,2
5308,0,262725,2
5309,0,262725,2
5310,0,262725,2
5311,25,262750,2
5312,25,262775,2
5313,0,262775,2
5314,0,262775,2
5315,25,262800,2
5316,0,262800,2
5317,25,262825,2
5318,0,262825,2
5319,0,262825,2
5320,0,262825,2
5321,0,262825,2
5322,0,262825,2
5323,0,262825,2
5324,0,262825,2
5325,0,262825,2
5326,0,262825,2
5327,0,262825,2
5328,0,262825,2
5329,0,262825,2
5330,0,262825,2
5331,0,262825,2
5332,25,262850,2
5333,0,262850,2
5334,0,262850,2
5335,25,262875,2
5336,25,262900,2
5337,0,262900,2
5338,0,262900,2
5339,25,262925,2
5340,0,262925,2
5341,25,262950,2
5342,25,262975,2
5343,0,262975,2
5344,0,262975,2
5345,0,262975,2
5346,25,263000,2
5347,25,263025,2
5348,0,263025,2
5349,0,263025,2
5350,25,263050,2
5351,0,263050,2
5352,0,263050,2
5353,0,263050,2
5354,0,263050,2
5355,0,263050,2
5356,0,263050,2
5357,0,263050,2
5358,0,263050,2
5359,0,263050,2
5360,25,263075,2
5361,0,263075,2
5362,25,263100,2
5363,25,263125,2
5364,0,263125,2
5365,0,263125,2
5366,0,263125,2
5367,0,263125,2
5368,0,263125,2
5369,0,263125,2
5370,0,263125,2
5371,25,263150,2
5372,0,263150,2
5373,0,263150,2
5374,0,263150,2
5375,0,263150,2
5376,0,263150,2
5377,0,263150,2
5378,0,263150,2
5379,0,263150,2
5380,0,263150,2
5381,25,263175,2
5382,0,263175,2
5383,25,263200,2
5384,0,263200,2
5385,0,263200,2
5386,0,263200,2
5387,0,263200,2
5388,0,263200,2
5389,0,263200,2
5390,0,263200,2
5391,0,263200,2
5392,0,263200,2
5393,25,263225,2
5394,0,263225,2
5395,0,263225,2
5396,0,263225,2
5397,0,263225,2
5398,0,263225,2
5399,0,263225,2
5400,25,263250,2
5401,0,263250,2
5402,0,263250,2
5403,0,263250,2
5404,25,263275,2
5405,0,263275,2
5406,25,263300,2
5407,0,263300,2
5408,0,263300,2
5409,0,263300,2
5410,25,263325,2
5411,0,263325,2
5412,25,263350,2
5413,0,263350,2
5414,0,263350,2
5415,0,263350,2
5416,0,263350,2
5417,0,263350,2
5418,25,263375,2
5419,0,263375,2
5420,0,263375,2
5421,0,263375,2
5422,0,263375,2
5423,0,263375,2
5424,25,263400,2
5425,0,263400,2
5426,25,263425,2
5427,0,263425,2
5428,0,263425,2
5429,0,263425,2
5430,25,263450,2
5431,0,263450,2
5432,0,263450,2
5433,0,263450,2
5434,25,263475,2
5435,0,263475,2
5436,25,263500,2
5437,0,263500,2
5438,25,263525,2
5439,0,263525,2
5440,0,263525,2
5441,0,263525,2
5442,0,263525,2
5443,0,263525,2
5444,0,263525,2
5445,25,263550,2
5446,25,263575,2
5447,0,263575,2
5448,0,263575,2
5449,25,263600,2
5450,0,263600,2
5451,0,263600,2
5452,25,263625,2
5453,0,263625,2
5454,25,263650,2
5455,25,263675,2
5456,0,263675,2
5457,0,263675,2
5458,25,263700,2
5459,0,263700,2
5460,25,263725,2
5461,0,263725,2
5462,0,263725,2
5463,0,263725,2
5464,25,263750,2
5465,0,263750,2
5466,0,263750,2
5467,25,263775,2
5468,25,263800,2
5469,0,263800,2
5470,0,263800,2
5471,0,263800,2
5472,25,263825,2
5473,0,263825,2
5474,25,263850,2
5475,25,263875,2
5476,0,263875,2
5477,0,263875,2
5478,0,263875,2
5479,0,263875,2
5480,0,263875,2
5481,25,263900,2
5482,0,263900,2
5483,25,263925,2
5484,0,263925,2
5485,0,263925,2
5486,25,263950,2
5487,0,263950,2
5488,25,263975,2
5489,25,264000,2
5490,0,264000,2
5491,0,264000,2
5492,0,264000,2
5493,0,264000,2
5494,0,264000,2
5495,25,264025,2
5496,0,264025,2
5497,25,264050,2
5498,0,264050,2
5499,25,264075,2
5500,0,264075,2
5501,0,264075,2
5502,25,264100,2
5503,0,264100,2
5504,0,264100,2
5505,0,264100,2
5506,0,264100,2
5507,25,264125,2
5508,25,264150,2
5509,0,264150,2
5510,0,264150,2
5511,0,264150,2
5512,0,264150,2
5513,25,264175,2
5514,0,264175,2
5515,25,264200,2
5516,25,264225,2
5517,25,264250,2
5518,25,264275,2
5519,0,264275,2
5520,0,264275,2
5521,0,264275,2
5522,0,264275,2
5523,0,264275,2
5524,0,264275,2
5525,25,264300,2
5526,0,264300,2
5527,0,264300,2
5528,0,264300,2
5529,25,264325,2
5530,0,264325,2
5531,0,264325,2
5532,0,264325,2
5533,0,264325,2
5534,0,264325,2
5535,0,264325,2
5536,0,264325,2
5537,0,264325,2
5538,25,264350,2
5539,25,264375,2
5540,0,264375,2
5541,0,264375,2
5542,25,264400,2
5543,0,264400,2
5544,0,264400,2
5545,0,264400,2
5546,0,264400,2
5547,0,264400,2
5548,0,264400,2
5549,0,264400,2
5550,0,264400,2
5551,0,264400,2
5552,25,264425,2
5553,0,264425,2
5554,25,264450,2
5555,0,264450,2
5556,0,264450,2
5557,25,264475,2
5558,0,264475,2
5559,0,264475,2
5560,25,264500,2
5561,25,264525,2
5562,0,264525,2
5563,25,264550,2
5564,0,264550,2
5565,25,264575,2
5566,25,264600,2
5567,0,264600,2
5568,0,264600,2
5569,0,264600,2
5570,25,264625,2
5571,0,264625,2
5572,0,264625,2
5573,0,264625,2
5574,0,264625,2
5575,25,264650,2
5576,25,264675,2
5577,25,264700,2
5578,0,264700,2
5579,0,264700,2
5580,0,264700,2
5581,25,264725,2
5582,25,264750,2
5583,0,264750,2
5584,25,264775,2
5585,0,264775,2
5586,0,264775,2
5587,0,264775,2
5588,25,264800,2
5589,0,264800,2
5590,0,264800,2
5591,25,264825,2
5592,0,264825,2
5593,0,264825,2
5594,25,264850,2
5595,0,264850,2
5596,0,264850,2
5597,25,264875,2
5598,0,264875,2
5599,0,264875,2
5600,25,264900,2
5601,25,264925,2
5602,25,264950,2
5603,25,264975,2
5604,25,265000,2
5605,0,265000,2
5606,0,265000,2
5607,0,265000,2
5608,25,265025,2
5609,0,265025,2
5610,0,265025,2
5611,0,265025,2
5612,0,265025,2
5613,0,265025,2
5614,0,265025,2
5615,0,265025,2
5616,0,265025,2
5617,0,265025,2
5618,0,265025,2
5619,0,265025,2
5620,0,265025,2
5621,0,265025,2
5622,25,265050,2
5623,25,265075,2
5624,0,265075,2
5625,0,265075,2
5626,0,265075,2
5627,0,265075,2
5628,25,265100,2
5629,0,265100,2
5630,25,265125,2
5631,0,265125,2
5632,0,265125,2
5633,0,265125,2
5634,0,265125,2
5635,25,265150,2
5636,0,265150,2
5637,0,265150,2
5638,0,265150,2
5639,0,265150,2
5640,25,265175,2
5641,0,265175,2
5642,0,265175,2
5643,0,265175,2
5644,0,265175,2
5645,25,265200,2
5646,0,265200,2
5647,0,265200,2
5648,0,265200,2
5649,0,265200,2
5650,0,265200,2
5651,0,265200,2
5652,0,265200,2
5653,0,265200,2
5654,0,265200,2
5655,0,265200,2
5656,0,265200,2
5657,0,265200,2
5658,25,265225,2
5659,0,265225,2
5660,25,265250,2
5661,0,265250,2
5662,0,265250,2
5663,0,265250,2
5664,0,265250,2
5665,0,265250,2
5666,0,265250,2
5667,25,265275,2
5668,25,265300,2
5669,25,265325,2
5670,0,265325,2
5671,0,265325,2
5672,0,265325,2
5673,0,265325,2
5674,25,265350,2
5675,0,265350,2
5676,0,265350,2
5677,0,265350,2
5678,25,265375,2
